timestamp,dataset,index,config,param,queries,k,recall,p50_ms,p95_ms,p99_ms,qps,build_s,settle_s,heap_total_mib,vectors_mib,index_mib,disk_mib,notes
2026-08-08T00:09:50+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=512 query=512 uncentered 528B/code rescore=100",32,1000,10,0.8005,0.266,0.390,0.463,3667.67,112.6,0.0,1129.8,503.5,179.3,0.0,"graph: 24635816 edges, 73907174 conn bytes, 114053728 overhead bytes"
2026-08-08T00:09:50+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=512 query=512 uncentered 528B/code rescore=100",64,1000,10,0.8870,0.447,0.645,0.726,2203.01,112.6,0.0,1129.8,503.5,179.3,0.0,"graph: 24635816 edges, 73907174 conn bytes, 114053728 overhead bytes"
2026-08-08T00:09:51+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=512 query=512 uncentered 528B/code rescore=100",128,1000,10,0.9303,0.794,1.106,1.222,1260.44,112.6,0.0,1129.8,503.5,179.3,0.0,"graph: 24635816 edges, 73907174 conn bytes, 114053728 overhead bytes"
2026-08-08T00:09:52+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=512 query=512 uncentered 528B/code rescore=100",256,1000,10,0.9430,1.403,1.960,2.202,713.75,112.6,0.0,1129.8,503.5,179.3,0.0,"graph: 24635816 edges, 73907174 conn bytes, 114053728 overhead bytes"
2026-08-08T00:09:55+02:00,wikidpr-1M-e5.bin,rq-hnsw,"rq8 build=512 query=512 uncentered 528B/code rescore=100",512,1000,10,0.9503,2.563,3.489,3.952,393.25,112.6,0.0,1129.8,503.5,179.3,0.0,"graph: 24635816 edges, 73907174 conn bytes, 114053728 overhead bytes"
2026-08-08T00:09:56+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=512 query=512 uncentered window-search",0,1000,10,0.5750,0.710,1.020,1.144,1405.24,112.6,0.0,1129.8,503.5,179.3,0.0,"ef=128"
2026-08-08T00:09:56+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=512 query=512 uncentered window-search",10,1000,10,0.5750,0.725,1.035,1.158,1369.91,112.6,0.0,1129.8,503.5,179.3,0.0,"ef=128"
2026-08-08T00:09:57+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=512 query=512 uncentered window-search",20,1000,10,0.7565,0.726,1.047,1.151,1360.61,112.6,0.0,1129.8,503.5,179.3,0.0,"ef=128"
2026-08-08T00:09:58+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=512 query=512 uncentered window-search",40,1000,10,0.8667,0.758,1.080,1.184,1315.84,112.6,0.0,1129.8,503.5,179.3,0.0,"ef=128"
2026-08-08T00:09:59+02:00,wikidpr-1M-e5.bin,rq-hnsw-window,"rq8 build=512 query=512 uncentered window-search",80,1000,10,0.9207,0.772,1.074,1.200,1291.99,112.6,0.0,1129.8,503.5,179.3,0.0,"ef=128"
