dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,64,2,57,0.9947,0.9474,0.00005,0.677,0.894,0.971,0.682,1454.7,0.0,421.8,67.5,2.0,2.0,79.7,53.9,32.1,1.2,0.00,pathseer:57
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,64,3,57,0.9947,0.9474,0.00005,0.667,0.885,0.960,0.678,1454.7,0.0,421.8,67.5,2.0,2.0,79.7,53.9,32.1,1.2,0.00,pathseer:57
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,128,1,57,0.9982,0.9825,0.00001,1.157,1.497,1.650,1.156,2475.9,0.0,762.8,132.9,3.0,3.0,144.8,99.0,70.2,2.3,0.00,pathseer:57
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,128,2,57,0.9982,0.9825,0.00001,1.181,1.489,1.743,1.180,2475.9,0.0,762.8,132.9,3.0,3.0,144.8,99.0,70.2,2.3,0.00,pathseer:57
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,128,3,57,0.9982,0.9825,0.00001,1.146,1.488,1.617,1.151,2475.9,0.0,762.8,132.9,3.0,3.0,144.8,99.0,70.2,2.3,0.00,pathseer:57
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,256,1,57,1.0000,1.0000,0.00000,1.966,2.528,2.789,1.969,4084.2,0.0,1392.6,264.0,5.0,5.0,261.6,178.9,144.6,4.1,0.00,pathseer:57
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,256,2,57,1.0000,1.0000,0.00000,1.972,2.521,2.696,1.980,4084.2,0.0,1392.6,264.0,5.0,5.0,261.6,178.9,144.6,4.1,0.00,pathseer:57
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,256,3,57,1.0000,1.0000,0.00000,1.994,2.521,2.660,1.975,4084.2,0.0,1392.6,264.0,5.0,5.0,261.6,178.9,144.6,4.1,0.00,pathseer:57
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,57,1.0000,1.0000,0.00000,3.419,4.336,4.671,3.380,6619.5,0.0,2631.7,528.6,8.0,8.0,500.8,341.7,332.9,7.8,0.00,pathseer:57
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,57,1.0000,1.0000,0.00000,3.418,4.399,4.699,3.388,6619.5,0.0,2631.7,528.6,8.0,8.0,500.8,341.7,332.9,7.8,0.00,pathseer:57
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,57,1.0000,1.0000,0.00000,3.427,4.344,4.767,3.385,6619.5,0.0,2631.7,528.6,8.0,8.0,500.8,341.7,332.9,7.8,0.00,pathseer:57
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,20,1.0000,1.0000,0.00000,0.634,1.128,1.746,0.708,1480.8,0.0,1225.2,96.3,3.0,3.0,99.2,43.5,690.8,1.6,0.00,pathseer:20
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,20,1.0000,1.0000,0.00000,0.603,1.141,1.732,0.700,1480.8,0.0,1225.2,96.3,3.0,3.0,99.2,43.5,690.8,1.6,0.00,pathseer:20
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,3,20,1.0000,1.0000,0.00000,0.638,1.256,1.737,0.712,1480.8,0.0,1225.2,96.3,3.0,3.0,99.2,43.5,690.8,1.6,0.00,pathseer:20
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,128,1,20,1.0000,1.0000,0.00000,1.164,2.065,2.935,1.265,2525.4,0.0,2487.5,197.6,4.0,4.0,166.4,73.2,1530.5,2.6,0.00,pathseer:20
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,128,2,20,1.0000,1.0000,0.00000,1.118,2.066,2.953,1.243,2525.4,0.0,2487.5,197.6,4.0,4.0,166.4,73.2,1530.5,2.6,0.00,pathseer:20
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,128,3,20,1.0000,1.0000,0.00000,1.126,2.069,2.956,1.254,2525.4,0.0,2487.5,197.6,4.0,4.0,166.4,73.2,1530.5,2.6,0.00,pathseer:20
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,256,1,20,1.0000,1.0000,0.00000,1.898,4.539,6.669,2.339,4320.9,0.0,6403.4,471.5,6.0,7.0,316.8,129.9,4488.4,5.0,0.00,pathseer:20
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,256,2,20,1.0000,1.0000,0.00000,1.964,4.566,6.989,2.390,4320.9,0.0,6403.4,471.5,6.0,7.0,316.8,129.9,4488.4,5.0,0.00,pathseer:20
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,256,3,20,1.0000,1.0000,0.00000,2.167,4.540,6.872,2.529,4320.9,0.0,6403.4,471.5,6.0,7.0,316.8,129.9,4488.4,5.0,0.00,pathseer:20
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,512,1,20,1.0000,1.0000,0.00000,3.522,8.613,16.518,4.533,7407.4,0.0,14572.5,1085.1,11.0,14.0,694.4,253.8,10553.6,10.8,0.00,pathseer:20
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,512,2,20,1.0000,1.0000,0.00000,3.454,8.549,16.673,4.521,7407.4,0.0,14572.5,1085.1,11.0,14.0,694.4,253.8,10553.6,10.8,0.00,pathseer:20
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,512,3,20,1.0000,1.0000,0.00000,3.805,8.564,17.112,4.663,7407.4,0.0,14572.5,1085.1,11.0,14.0,694.4,253.8,10553.6,10.8,0.00,pathseer:20
beir500k-f32,pos10_cat06,pos10,64313,pathseer-reorder,64,1,49,1.0000,1.0000,0.00000,0.680,0.831,0.965,0.686,1418.4,0.0,469.7,69.5,2.0,2.0,78.4,54.6,66.6,1.2,0.00,pathseer:49
beir500k-f32,pos10_cat06,pos10,64313,pathseer-reorder,64,2,49,1.0000,1.0000,0.00000,0.686,0.831,0.963,0.688,1418.4,0.0,469.7,69.5,2.0,2.0,78.4,54.6,66.6,1.2,0.00,pathseer:49
beir500k-f32,pos10_cat06,pos10,64313,pathseer-reorder,64,3,49,1.0000,1.0000,0.00000,0.687,0.873,0.993,0.694,1418.4,0.0,469.7,69.5,2.0,2.0,78.4,54.6,66.6,1.2,0.00,pathseer:49
beir500k-f32,pos10_cat06,pos10,64313,pathseer-reorder,128,1,49,1.0000,1.0000,0.00000,1.166,1.479,1.758,1.186,2405.4,0.0,866.8,137.7,3.0,3.0,139.8,97.9,153.9,2.2,0.00,pathseer:49
beir500k-f32,pos10_cat06,pos10,64313,pathseer-reorder,128,2,49,1.0000,1.0000,0.00000,1.161,1.472,1.803,1.180,2405.4,0.0,866.8,137.7,3.0,3.0,139.8,97.9,153.9,2.2,0.00,pathseer:49
beir500k-f32,pos10_cat06,pos10,64313,pathseer-reorder,128,3,49,1.0000,1.0000,0.00000,1.193,1.459,1.760,1.188,2405.4,0.0,866.8,137.7,3.0,3.0,139.8,97.9,153.9,2.2,0.00,pathseer:49
beir500k-f32,pos10_cat06,pos10,64313,pathseer-reorder,256,1,49,1.0000,1.0000,0.00000,2.014,2.831,2.983,2.038,4039.4,0.0,1599.6,273.6,5.0,5.0,257.3,178.4,308.7,4.0,0.00,pathseer:49
beir500k-f32,pos10_cat06,pos10,64313,pathseer-reorder,256,2,49,1.0000,1.0000,0.00000,2.026,2.687,3.000,2.050,4039.4,0.0,1599.6,273.6,5.0,5.0,257.3,178.4,308.7,4.0,0.00,pathseer:49
beir500k-f32,pos10_cat06,pos10,64313,pathseer-reorder,256,3,49,1.0000,1.0000,0.00000,2.011,2.706,3.056,2.035,4039.4,0.0,1599.6,273.6,5.0,5.0,257.3,178.4,308.7,4.0,0.00,pathseer:49
beir500k-f32,pos10_cat06,pos10,64313,pathseer-reorder,512,1,49,1.0000,1.0000,0.00000,3.408,5.133,5.436,3.512,6648.1,0.0,3096.5,549.8,9.0,9.0,510.7,339.3,683.1,8.0,0.00,pathseer:49
beir500k-f32,pos10_cat06,pos10,64313,pathseer-reorder,512,2,49,1.0000,1.0000,0.00000,3.404,5.158,5.397,3.516,6648.1,0.0,3096.5,549.8,9.0,9.0,510.7,339.3,683.1,8.0,0.00,pathseer:49
beir500k-f32,pos10_cat06,pos10,64313,pathseer-reorder,512,3,49,1.0000,1.0000,0.00000,3.483,5.239,5.491,3.578,6648.1,0.0,3096.5,549.8,9.0,9.0,510.7,339.3,683.1,8.0,0.00,pathseer:49
beir500k-f32,pos10_cat07,pos10,78303,pathseer-reorder,64,1,41,0.9902,0.9024,0.00014,0.785,1.205,1.360,0.850,1584.8,0.0,966.3,85.8,2.0,3.0,95.2,42.4,441.8,1.5,0.00,pathseer:41
beir500k-f32,pos10_cat07,pos10,78303,pathseer-reorder,64,2,41,0.9902,0.9024,0.00014,0.812,1.228,1.401,0.853,1584.8,0.0,966.3,85.8,2.0,3.0,95.2,42.4,441.8,1.5,0.00,pathseer:41
beir500k-f32,pos10_cat07,pos10,78303,pathseer-reorder,64,3,41,0.9902,0.9024,0.00014,0.785,1.197,1.330,0.834,1584.8,0.0,966.3,85.8,2.0,3.0,95.2,42.4,441.8,1.5,0.00,pathseer:41
beir500k-f32,pos10_cat07,pos10,78303,pathseer-reorder,128,1,41,0.9976,0.9756,0.00007,1.482,2.461,2.641,1.485,2792.2,0.0,2001.0,176.1,4.0,4.0,176.4,83.9,1032.3,2.8,0.00,pathseer:41
beir500k-f32,pos10_cat07,pos10,78303,pathseer-reorder,128,2,41,0.9976,0.9756,0.00007,1.399,2.471,2.687,1.464,2792.2,0.0,2001.0,176.1,4.0,4.0,176.4,83.9,1032.3,2.8,0.00,pathseer:41
beir500k-f32,pos10_cat07,pos10,78303,pathseer-reorder,128,3,41,0.9976,0.9756,0.00007,1.409,2.496,2.797,1.480,2792.2,0.0,2001.0,176.1,4.0,4.0,176.4,83.9,1032.3,2.8,0.00,pathseer:41
beir500k-f32,pos10_cat07,pos10,78303,pathseer-reorder,256,1,41,1.0000,1.0000,0.00000,2.597,4.422,5.126,2.630,4848.8,0.0,3917.2,357.9,5.0,6.0,296.6,149.5,2159.2,4.6,0.00,pathseer:41
beir500k-f32,pos10_cat07,pos10,78303,pathseer-reorder,256,2,41,1.0000,1.0000,0.00000,2.625,4.387,5.072,2.609,4848.8,0.0,3917.2,357.9,5.0,6.0,296.6,149.5,2159.2,4.6,0.00,pathseer:41
beir500k-f32,pos10_cat07,pos10,78303,pathseer-reorder,256,3,41,1.0000,1.0000,0.00000,2.574,4.415,5.022,2.605,4848.8,0.0,3917.2,357.9,5.0,6.0,296.6,149.5,2159.2,4.6,0.00,pathseer:41
beir500k-f32,pos10_cat07,pos10,78303,pathseer-reorder,512,1,41,1.0000,1.0000,0.00000,4.531,7.370,10.098,4.711,8323.4,0.0,7952.7,737.7,10.0,11.0,586.9,290.8,4612.1,9.2,0.00,pathseer:41
beir500k-f32,pos10_cat07,pos10,78303,pathseer-reorder,512,2,41,1.0000,1.0000,0.00000,4.578,7.470,9.889,4.673,8323.4,0.0,7952.7,737.7,10.0,11.0,586.9,290.8,4612.1,9.2,0.00,pathseer:41
beir500k-f32,pos10_cat07,pos10,78303,pathseer-reorder,512,3,41,1.0000,1.0000,0.00000,4.542,7.411,9.858,4.677,8323.4,0.0,7952.7,737.7,10.0,11.0,586.9,290.8,4612.1,9.2,0.00,pathseer:41
beir500k-f32,pos10_cat08,pos10,51067,pathseer-reorder,64,1,52,0.9923,0.9231,0.00022,0.745,0.876,1.047,0.753,1596.4,0.0,618.5,74.2,2.0,2.0,78.8,51.4,179.3,1.2,0.00,pathseer:52
beir500k-f32,pos10_cat08,pos10,51067,pathseer-reorder,64,2,52,0.9923,0.9231,0.00022,0.752,0.914,1.047,0.758,1596.4,0.0,618.5,74.2,2.0,2.0,78.8,51.4,179.3,1.2,0.00,pathseer:52
beir500k-f32,pos10_cat08,pos10,51067,pathseer-reorder,64,3,52,0.9923,0.9231,0.00022,0.740,0.892,1.051,0.756,1596.4,0.0,618.5,74.2,2.0,2.0,78.8,51.4,179.3,1.2,0.00,pathseer:52
beir500k-f32,pos10_cat08,pos10,51067,pathseer-reorder,128,1,52,0.9981,0.9808,0.00009,1.321,1.569,1.767,1.336,2789.7,0.0,1120.1,146.0,3.0,3.0,145.2,95.6,324.9,2.3,0.00,pathseer:52
beir500k-f32,pos10_cat08,pos10,51067,pathseer-reorder,128,2,52,0.9981,0.9808,0.00009,1.309,1.557,1.768,1.332,2789.7,0.0,1120.1,146.0,3.0,3.0,145.2,95.6,324.9,2.3,0.00,pathseer:52
beir500k-f32,pos10_cat08,pos10,51067,pathseer-reorder,128,3,52,0.9981,0.9808,0.00009,1.301,1.564,1.769,1.336,2789.7,0.0,1120.1,146.0,3.0,3.0,145.2,95.6,324.9,2.3,0.00,pathseer:52
beir500k-f32,pos10_cat08,pos10,51067,pathseer-reorder,256,1,52,1.0000,1.0000,0.00000,2.399,2.936,3.298,2.462,4717.1,0.0,1997.5,288.6,5.0,5.0,251.1,169.0,579.9,3.9,0.00,pathseer:52
beir500k-f32,pos10_cat08,pos10,51067,pathseer-reorder,256,2,52,1.0000,1.0000,0.00000,2.301,2.857,2.876,2.325,4717.1,0.0,1997.5,288.6,5.0,5.0,251.1,169.0,579.9,3.9,0.00,pathseer:52
beir500k-f32,pos10_cat08,pos10,51067,pathseer-reorder,256,3,52,1.0000,1.0000,0.00000,2.286,2.776,2.910,2.315,4717.1,0.0,1997.5,288.6,5.0,5.0,251.1,169.0,579.9,3.9,0.00,pathseer:52
beir500k-f32,pos10_cat08,pos10,51067,pathseer-reorder,512,1,52,1.0000,1.0000,0.00000,3.980,4.780,5.176,4.022,7767.3,0.0,3679.3,574.8,8.0,8.0,487.4,324.2,1092.9,7.6,0.00,pathseer:52
beir500k-f32,pos10_cat08,pos10,51067,pathseer-reorder,512,2,52,1.0000,1.0000,0.00000,4.010,4.769,5.126,4.014,7767.3,0.0,3679.3,574.8,8.0,8.0,487.4,324.2,1092.9,7.6,0.00,pathseer:52
beir500k-f32,pos10_cat08,pos10,51067,pathseer-reorder,512,3,52,1.0000,1.0000,0.00000,3.980,4.826,5.083,4.027,7767.3,0.0,3679.3,574.8,8.0,8.0,487.4,324.2,1092.9,7.6,0.00,pathseer:52
beir500k-f32,pos10_cat09,pos10,56475,pathseer-reorder,64,1,55,0.9927,0.9455,0.00013,0.657,0.868,0.894,0.671,1354.3,0.0,438.4,68.3,2.0,2.0,75.6,52.1,63.4,1.2,0.00,pathseer:55
