dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
beir500k-f32,pos10_cat01,pos10,50038,pathseer,128,3,22,1.0000,1.0000,0.00000,1.082,1.517,1.571,1.098,2177.9,0.0,839.7,137.6,3.0,3.0,154.2,88.0,145.2,2.4,10.86,pathseer:22
beir500k-f32,pos10_cat01,pos10,50038,pathseer-nc,128,1,22,1.0000,1.0000,0.00000,1.110,1.472,1.630,1.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat01,pos10,50038,pathseer-nc,128,2,22,1.0000,1.0000,0.00000,1.051,1.371,1.442,1.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat01,pos10,50038,pathseer-nc,128,3,22,1.0000,1.0000,0.00000,1.024,1.361,1.381,1.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat01,pos10,50038,pathseer,256,1,22,1.0000,1.0000,0.00000,1.917,2.501,2.554,1.901,3746.4,0.0,1631.0,277.7,6.0,6.0,290.9,171.1,345.0,4.5,29.18,pathseer:22
beir500k-f32,pos10_cat01,pos10,50038,pathseer,256,2,22,1.0000,1.0000,0.00000,1.897,2.527,2.580,1.904,3746.4,0.0,1631.0,277.7,6.0,6.0,290.9,171.1,345.0,4.5,29.18,pathseer:22
beir500k-f32,pos10_cat01,pos10,50038,pathseer,256,3,22,1.0000,1.0000,0.00000,1.920,2.552,2.669,1.943,3746.4,0.0,1631.0,277.7,6.0,6.0,290.9,171.1,345.0,4.5,29.18,pathseer:22
beir500k-f32,pos10_cat01,pos10,50038,pathseer-nc,256,1,22,1.0000,1.0000,0.00000,1.934,11.697,12.312,3.180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat01,pos10,50038,pathseer-nc,256,2,22,1.0000,1.0000,0.00000,1.791,2.394,2.437,1.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat01,pos10,50038,pathseer-nc,256,3,22,1.0000,1.0000,0.00000,1.803,2.375,2.389,1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat01,pos10,50038,pathseer,512,1,22,1.0000,1.0000,0.00000,3.281,4.396,4.569,3.423,6298.4,0.0,3216.5,561.9,10.0,11.0,608.0,320.9,783.2,9.5,76.77,pathseer:22
beir500k-f32,pos10_cat01,pos10,50038,pathseer,512,2,22,1.0000,1.0000,0.00000,3.263,4.433,4.473,3.355,6298.4,0.0,3216.5,561.9,10.0,11.0,608.0,320.9,783.2,9.5,76.77,pathseer:22
beir500k-f32,pos10_cat01,pos10,50038,pathseer,512,3,22,1.0000,1.0000,0.00000,3.218,4.392,4.455,3.343,6298.4,0.0,3216.5,561.9,10.0,11.0,608.0,320.9,783.2,9.5,76.77,pathseer:22
beir500k-f32,pos10_cat01,pos10,50038,pathseer-nc,512,1,22,1.0000,1.0000,0.00000,3.150,4.202,4.224,3.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat01,pos10,50038,pathseer-nc,512,2,22,1.0000,1.0000,0.00000,3.197,4.202,4.249,3.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat01,pos10,50038,pathseer-nc,512,3,22,1.0000,1.0000,0.00000,3.376,4.618,4.705,3.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat02,pos10,50303,pathseer,64,1,60,0.9667,0.7667,0.00057,0.833,0.987,1.081,0.834,1798.7,0.0,526.2,70.8,2.0,2.0,82.1,51.1,96.1,1.3,3.28,pathseer:60
beir500k-f32,pos10_cat02,pos10,50303,pathseer,64,2,60,0.9667,0.7667,0.00057,0.836,0.989,1.032,0.834,1798.7,0.0,526.2,70.8,2.0,2.0,82.1,51.1,96.1,1.3,3.28,pathseer:60
beir500k-f32,pos10_cat02,pos10,50303,pathseer,64,3,60,0.9667,0.7667,0.00057,0.851,0.992,1.004,0.841,1798.7,0.0,526.2,70.8,2.0,2.0,82.1,51.1,96.1,1.3,3.28,pathseer:60
beir500k-f32,pos10_cat02,pos10,50303,pathseer-nc,64,1,60,0.9667,0.7667,0.00057,0.836,1.010,1.051,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat02,pos10,50303,pathseer-nc,64,2,60,0.9667,0.7667,0.00057,0.832,0.986,1.038,0.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat02,pos10,50303,pathseer-nc,64,3,60,0.9667,0.7667,0.00057,0.835,0.984,1.014,0.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat02,pos10,50303,pathseer,128,1,60,0.9833,0.9000,0.00034,1.509,1.899,1.952,1.525,3169.1,0.0,963.0,139.3,3.0,3.0,144.0,91.4,189.6,2.2,7.62,pathseer:60
beir500k-f32,pos10_cat02,pos10,50303,pathseer,128,2,60,0.9833,0.9000,0.00034,1.515,1.783,1.863,1.492,3169.1,0.0,963.0,139.3,3.0,3.0,144.0,91.4,189.6,2.2,7.62,pathseer:60
beir500k-f32,pos10_cat02,pos10,50303,pathseer,128,3,60,0.9833,0.9000,0.00034,1.505,1.805,1.869,1.506,3169.1,0.0,963.0,139.3,3.0,3.0,144.0,91.4,189.6,2.2,7.62,pathseer:60
beir500k-f32,pos10_cat02,pos10,50303,pathseer-nc,128,1,60,0.9833,0.9000,0.00034,1.489,1.817,1.892,1.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat02,pos10,50303,pathseer-nc,128,2,60,0.9833,0.9000,0.00034,1.479,1.790,1.855,1.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat02,pos10,50303,pathseer-nc,128,3,60,0.9833,0.9000,0.00034,1.476,1.770,1.808,1.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat02,pos10,50303,pathseer,256,1,60,0.9983,0.9833,0.00001,2.586,3.171,3.573,2.620,5388.5,0.0,1790.5,277.9,5.0,5.0,256.0,163.8,391.4,4.0,19.32,pathseer:60
beir500k-f32,pos10_cat02,pos10,50303,pathseer,256,2,60,0.9983,0.9833,0.00001,2.575,3.145,3.470,2.603,5388.5,0.0,1790.5,277.9,5.0,5.0,256.0,163.8,391.4,4.0,19.32,pathseer:60
beir500k-f32,pos10_cat02,pos10,50303,pathseer,256,3,60,0.9983,0.9833,0.00001,2.581,3.173,3.488,2.612,5388.5,0.0,1790.5,277.9,5.0,5.0,256.0,163.8,391.4,4.0,19.32,pathseer:60
beir500k-f32,pos10_cat02,pos10,50303,pathseer-nc,256,1,60,0.9983,0.9833,0.00001,2.675,3.389,3.535,2.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat02,pos10,50303,pathseer-nc,256,2,60,0.9983,0.9833,0.00001,2.596,3.122,3.252,2.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat02,pos10,50303,pathseer-nc,256,3,60,0.9983,0.9833,0.00001,2.576,3.156,3.249,2.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat02,pos10,50303,pathseer,512,1,60,1.0000,1.0000,0.00000,4.509,5.663,7.132,4.597,8843.5,0.0,3421.4,561.5,8.0,8.0,496.0,311.1,812.6,7.8,46.10,pathseer:60
beir500k-f32,pos10_cat02,pos10,50303,pathseer,512,2,60,1.0000,1.0000,0.00000,4.481,5.597,7.127,4.583,8843.5,0.0,3421.4,561.5,8.0,8.0,496.0,311.1,812.6,7.8,46.10,pathseer:60
beir500k-f32,pos10_cat02,pos10,50303,pathseer,512,3,60,1.0000,1.0000,0.00000,4.525,5.705,7.205,4.587,8843.5,0.0,3421.4,561.5,8.0,8.0,496.0,311.1,812.6,7.8,46.10,pathseer:60
beir500k-f32,pos10_cat02,pos10,50303,pathseer-nc,512,1,60,1.0000,1.0000,0.00000,4.442,5.269,6.658,4.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat02,pos10,50303,pathseer-nc,512,2,60,1.0000,1.0000,0.00000,4.469,5.576,6.765,4.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat02,pos10,50303,pathseer-nc,512,3,60,1.0000,1.0000,0.00000,4.469,5.367,6.589,4.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat03,pos10,65848,pathseer,64,1,55,0.9836,0.8364,0.00042,0.830,1.005,1.096,0.834,1669.9,0.0,539.1,71.2,2.0,2.0,101.2,45.6,86.7,1.6,4.78,pathseer:55
beir500k-f32,pos10_cat03,pos10,65848,pathseer,64,2,55,0.9836,0.8364,0.00042,0.878,1.032,1.058,0.852,1669.9,0.0,539.1,71.2,2.0,2.0,101.2,45.6,86.7,1.6,4.78,pathseer:55
beir500k-f32,pos10_cat03,pos10,65848,pathseer,64,3,55,0.9836,0.8364,0.00042,0.840,1.013,1.083,0.839,1669.9,0.0,539.1,71.2,2.0,2.0,101.2,45.6,86.7,1.6,4.78,pathseer:55
beir500k-f32,pos10_cat03,pos10,65848,pathseer-nc,64,1,55,0.9836,0.8364,0.00042,0.809,0.951,1.014,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat03,pos10,65848,pathseer-nc,64,2,55,0.9836,0.8364,0.00042,0.809,0.990,1.011,0.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat03,pos10,65848,pathseer-nc,64,3,55,0.9836,0.8364,0.00042,0.806,0.967,1.016,0.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat03,pos10,65848,pathseer,128,1,55,0.9945,0.9455,0.00017,1.445,1.700,1.824,1.414,2919.8,0.0,974.7,140.2,3.0,4.0,168.7,83.8,191.2,2.6,11.07,pathseer:55
beir500k-f32,pos10_cat03,pos10,65848,pathseer,128,2,55,0.9945,0.9455,0.00017,1.440,1.761,1.813,1.408,2919.8,0.0,974.7,140.2,3.0,4.0,168.7,83.8,191.2,2.6,11.07,pathseer:55
beir500k-f32,pos10_cat03,pos10,65848,pathseer,128,3,55,0.9945,0.9455,0.00017,1.420,1.683,1.780,1.403,2919.8,0.0,974.7,140.2,3.0,4.0,168.7,83.8,191.2,2.6,11.07,pathseer:55
beir500k-f32,pos10_cat03,pos10,65848,pathseer-nc,128,1,55,0.9945,0.9455,0.00017,1.417,1.679,1.778,1.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat03,pos10,65848,pathseer-nc,128,2,55,0.9945,0.9455,0.00017,1.416,1.682,1.716,1.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat03,pos10,65848,pathseer-nc,128,3,55,0.9945,0.9455,0.00017,1.413,1.754,1.790,1.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat03,pos10,65848,pathseer,256,1,55,0.9964,0.9636,0.00015,2.526,3.064,3.216,2.510,5043.1,0.0,1759.4,278.3,5.0,5.0,271.1,153.6,376.6,4.2,24.60,pathseer:55
beir500k-f32,pos10_cat03,pos10,65848,pathseer,256,2,55,0.9964,0.9636,0.00015,2.530,3.090,3.265,2.522,5043.1,0.0,1759.4,278.3,5.0,5.0,271.1,153.6,376.6,4.2,24.60,pathseer:55
beir500k-f32,pos10_cat03,pos10,65848,pathseer,256,3,55,0.9964,0.9636,0.00015,2.559,3.129,3.222,2.554,5043.1,0.0,1759.4,278.3,5.0,5.0,271.1,153.6,376.6,4.2,24.60,pathseer:55
beir500k-f32,pos10_cat03,pos10,65848,pathseer-nc,256,1,55,0.9964,0.9636,0.00015,2.569,3.001,3.243,2.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat03,pos10,65848,pathseer-nc,256,2,55,0.9964,0.9636,0.00015,2.681,3.123,3.484,2.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat03,pos10,65848,pathseer-nc,256,3,55,0.9964,0.9636,0.00015,2.509,2.951,3.200,2.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
beir500k-f32,pos10_cat03,pos10,65848,pathseer,512,1,55,0.9964,0.9636,0.00015,4.568,5.310,6.179,4.467,8471.6,0.0,3518.3,568.5,9.0,9.0,515.5,314.4,906.4,8.1,64.29,pathseer:55
beir500k-f32,pos10_cat03,pos10,65848,pathseer,512,2,55,0.9964,0.9636,0.00015,4.582,5.317,6.038,4.476,8471.6,0.0,3518.3,568.5,9.0,9.0,515.5,314.4,906.4,8.1,64.29,pathseer:55
beir500k-f32,pos10_cat03,pos10,65848,pathseer,512,3,55,0.9964,0.9636,0.00015,4.577,5.372,6.191,4.484,8471.6,0.0,3518.3,568.5,9.0,9.0,515.5,314.4,906.4,8.1,64.29,pathseer:55
beir500k-f32,pos10_cat03,pos10,65848,pathseer-nc,512,1,55,0.9964,0.9636,0.00015,4.435,5.151,5.596,4.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
