dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
wikidpr10m-rq1,negsparse_q0041_m150k,negsparse,150000,acorn,512,3,1,0.2000,0.0000,0.00011,65.256,65.256,65.256,65.256,6056.0,10.0,419764.0,514.0,28.0,26.0,0.0,0.0,0.0,0.0,0.00,acorn:1
wikidpr10m-rq1,negsparse_q0041_m150k,negsparse,150000,pathseer,64,1,1,0.1000,0.0000,0.00042,36.417,36.417,36.417,36.417,23361.0,0.0,154997.0,13963.0,3.0,1184.0,128.0,1.0,119063.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m150k,negsparse,150000,pathseer,64,2,1,0.1000,0.0000,0.00042,35.427,35.427,35.427,35.427,23361.0,0.0,154997.0,13963.0,3.0,1184.0,128.0,1.0,119063.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m150k,negsparse,150000,pathseer,64,3,1,0.1000,0.0000,0.00042,37.071,37.071,37.071,37.071,23361.0,0.0,154997.0,13963.0,3.0,1184.0,128.0,1.0,119063.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m150k,negsparse,150000,pathseer,128,1,1,0.1000,0.0000,0.00016,56.798,56.798,56.798,56.798,36795.0,0.0,217071.0,20443.0,4.0,2054.0,192.0,2.0,162403.0,3.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m150k,negsparse,150000,pathseer,128,2,1,0.1000,0.0000,0.00016,54.319,54.319,54.319,54.319,36795.0,0.0,217071.0,20443.0,4.0,2054.0,192.0,2.0,162403.0,3.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m150k,negsparse,150000,pathseer,128,3,1,0.1000,0.0000,0.00016,56.133,56.133,56.133,56.133,36795.0,0.0,217071.0,20443.0,4.0,2054.0,192.0,2.0,162403.0,3.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m150k,negsparse,150000,pathseer,256,1,1,0.2000,0.0000,0.00012,83.627,83.627,83.627,83.627,57183.0,0.0,312300.0,30079.0,7.0,3285.0,384.0,3.0,229406.0,6.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m150k,negsparse,150000,pathseer,256,2,1,0.2000,0.0000,0.00012,83.963,83.963,83.963,83.963,57183.0,0.0,312300.0,30079.0,7.0,3285.0,384.0,3.0,229406.0,6.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m150k,negsparse,150000,pathseer,256,3,1,0.2000,0.0000,0.00012,82.439,82.439,82.439,82.439,57183.0,0.0,312300.0,30079.0,7.0,3285.0,384.0,3.0,229406.0,6.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m150k,negsparse,150000,pathseer,512,1,1,0.3000,0.0000,0.00008,140.345,140.345,140.345,140.345,92957.0,0.0,457323.0,45618.0,13.0,5750.0,768.0,3.0,326181.0,12.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m150k,negsparse,150000,pathseer,512,2,1,0.3000,0.0000,0.00008,129.848,129.848,129.848,129.848,92957.0,0.0,457323.0,45618.0,13.0,5750.0,768.0,3.0,326181.0,12.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m150k,negsparse,150000,pathseer,512,3,1,0.3000,0.0000,0.00008,129.929,129.929,129.929,129.929,92957.0,0.0,457323.0,45618.0,13.0,5750.0,768.0,3.0,326181.0,12.0,0.00,pathseer:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,sweeping,64,1,1,0.0000,0.0000,0.00105,102.689,102.689,102.689,102.689,291392.0,0.0,47237.0,23879.0,3.0,872.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,sweeping,64,2,1,0.0000,0.0000,0.00105,103.522,103.522,103.522,103.522,291392.0,0.0,47237.0,23879.0,3.0,872.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,sweeping,64,3,1,0.0000,0.0000,0.00105,103.159,103.159,103.159,103.159,291392.0,0.0,47237.0,23879.0,3.0,872.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,sweeping,128,1,1,0.0000,0.0000,0.00057,135.742,135.742,135.742,135.742,383604.0,0.0,63749.0,31552.0,4.0,1373.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,negsparse_q0041_m300k,negsparse,300000,sweeping,128,2,1,0.0000,0.0000,0.00057,136.821,136.821,136.821,136.821,383604.0,0.0,63749.0,31552.0,4.0,1373.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
